brand_id,brand_name,product_id,product_name,shade_id,shade_name,hex,red,green,blue,L,a,b,monk_category
1010,Bobbi Brown,46,Skin Foundation Stick,100916,Neutral Porcelain (N-010) Shade,#f5ccae,245,204,174,84.821,10.169,20.365,5
1010,Bobbi Brown,46,Skin Foundation Stick,100917,Alabaster (C-004 / 00) Shade,#F5DECC,245,222,204,89.867,5.048,11.69,2
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100918,Cool Espresso Shade,#462b1a,70,43,26,20.458,10.397,16.137,8
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100919,Espresso Shade,#7e5340,126,83,64,39.569,15.58,18.423,7
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100920,Chestnut Shade,#8b503e,139,80,62,40.533,22.787,21.22,7
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100921,Walnut Shade,#b97c5d,185,124,93,57.58,20.19,26.536,6
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100922,Almond Shade,#b27864,178,120,100,55.907,20.264,20.2,6
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100923,Golden Shade,#cc8f70,204,143,112,64.687,19.416,25.728,6
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100924,Warm Honey Shade,#dea37d,222,163,125,71.695,17.176,28.292,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100925,Honey Shade,#e4ae77,228,174,119,74.888,13.105,35.76,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100926,Warm Natural Shade,#e8b37d,232,179,125,76.606,12.642,34.913,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100927,Natural Tan Shade,#dfab7b,223,171,123,73.705,13.082,32.023,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100928,Natural Shade,#efb079,239,176,121,76.548,16.662,37.072,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100929,Warm Beige Shade,#e8bd88,232,189,136,79.231,8.488,32.584,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100930,Beige Shade,#f3c69f,243,198,159,82.886,10.671,25.583,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100931,Cool Sand Shade,#ebc199,235,193,153,80.797,9.489,25.785,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100932,Sand Shade,#ecc292,236,194,146,81.013,8.538,29.776,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100933,Warm Ivory Shade,#e9c7ac,233,199,172,82.46,8.005,17.975,5
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100934,Ivory Shade,#edcfb6,237,207,182,85.001,6.699,16.286,4
1010,Bobbi Brown,47,Skin Full Coverage Longwear Concealer,100935,Porcelain Shade,#e8c5a9,232,197,169,81.813,8.273,18.655,5
1010,Bobbi Brown,48,Under Eye Color Corrector,100936,Very Deep Peach Shade,#93462c,147,70,44,39.184,30.389,30.436,7
1010,Bobbi Brown,48,Under Eye Color Corrector,100937,Very Deep Bisque Shade,#B46543,180,101,67,51.173,28.628,32.865,6
1010,Bobbi Brown,48,Under Eye Color Corrector,100938,Dark Peach Shade,#FAA264,250,162,100,74.246,26.768,45.291,5
1010,Bobbi Brown,48,Under Eye Color Corrector,100939,Dark Bisque Shade,#DC897B,220,137,123,65.389,30.135,20.886,6
1010,Bobbi Brown,48,Under Eye Color Corrector,100940,Bisque Shade,#ECAB95,236,171,149,75.533,21.055,20.758,5
1010,Bobbi Brown,48,Under Eye Color Corrector,100941,Peach Shade,#FFC596,255,197,150,83.651,14.819,31.527,5
1010,Bobbi Brown,48,Under Eye Color Corrector,100942,Light to Medium Peach Shade,#FEC287,254,194,135,82.597,14.484,37.896,5
1010,Bobbi Brown,48,Under Eye Color Corrector,100943,Light to Medium Bisque Shade,#f9c8af,249,200,175,84.249,13.893,19.1,5
1010,Bobbi Brown,48,Under Eye Color Corrector,100944,Light Peach Shade,#FFD5B4,255,213,180,88.039,10.018,21.81,4
1010,Bobbi Brown,48,Under Eye Color Corrector,100945,Light Bisque Shade,#FFD8C6,255,216,198,89.135,10.889,13.916,4
1010,Bobbi Brown,48,Under Eye Color Corrector,100946,Porcelain Peach Shade,#fadebd,250,222,189,89.972,4.708,19.73,4
1010,Bobbi Brown,48,Under Eye Color Corrector,100947,Porcelain Bisque Shade,#FFEFE4,255,239,228,95.411,3.586,7.243,1
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100948,Rich 4 Shade,#56361d,86,54,29,25.88,11.448,21.377,8
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100949,Rich 3 Shade,#603d1d,96,61,29,29.193,11.897,25.592,8
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100950,Rich 2 Shade,#7b5524,123,85,36,39.303,10.602,34.002,7
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100951,Rich 1 Shade,#6a4a21,106,74,33,34.132,8.965,29.287,7
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100952,Deep 2 Shade,#835524,131,85,36,40.329,14.336,35.41,7
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100953,Deep 1 Shade,#ac7a47,172,122,71,55.222,13.837,35.335,6
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100954,Golden 4 Shade,#b58958,181,137,88,60.267,10.797,32.635,6
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100955,Golden 3 Shade,#ba915b,186,145,91,62.883,8.776,34.421,6
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100956,Golden 2 Shade,#d0a572,208,165,114,70.55,9.296,32.406,5
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100957,Golden 1 Shade,#c9a26b,201,162,107,68.983,7.328,33.963,5
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100958,Medium 2 Shade,#d9b97c,217,185,124,76.622,3.32,35.169,5
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100959,Medium 1 Shade,#ecbc7a,236,188,122,79.16,9.214,39.81,5
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100960,Light 3 Shade,#e6d0ab,230,208,171,84.42,2.04,21.184,4
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100961,Light 2 Shade,#ecd4b8,236,212,184,86.197,4.01,16.896,4
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100962,Light 1 Shade,#f1dcbd,241,220,189,88.715,2.427,17.863,4
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100963,Fair 3 Shade,#f7e2cf,247,226,207,91.086,4.157,11.88,3
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100964,Fair 2 Shade,#ecdcba,236,220,186,88.24,0.164,18.704,4
1010,Bobbi Brown,49,Vitamin Enriched Skin Tinted Moisturizer SPF 15,100965,Fair 1 Shade,#f4e0c8,244,224,200,90.191,3.059,14.229,3
1010,Bobbi Brown,50,Skin Long-Wear Weightless Foundation SPF 15,100966,Espresso (N-112 / 10) Shade,#7B2800,123,40,0,28.72,34.527,40.422,7
1010,Bobbi Brown,50,Skin Long-Wear Weightless Foundation SPF 15,100967,Cool Chestnut (C-106) Shade,#53250e,83,37,14,20.806,19.631,24.356,8
1010,Bobbi Brown,41,Skin Full Cover Concealer,100968,Espresso Shade,#6e412c,110,65,44,32.432,17.228,20.987,8
1010,Bobbi Brown,41,Skin Full Cover Concealer,100969,Cool Espresso Shade,#5c342a,92,52,42,26.445,16.792,14.03,8
1010,Bobbi Brown,41,Skin Full Cover Concealer,100970,Chestnut Shade,#7f452d,127,69,45,35.905,22.525,25.218,7
1010,Bobbi Brown,41,Skin Full Cover Concealer,100971,Cool Walnut Shade,#69361f,105,54,31,28.75,20.542,24.252,8
1010,Bobbi Brown,41,Skin Full Cover Concealer,100972,Walnut Shade,#935c3d,147,92,61,44.512,19.232,27.078,7
1010,Bobbi Brown,41,Skin Full Cover Concealer,100973,Warm Almond Shade,#ae7655,174,118,85,54.671,18.175,27.004,6
1010,Bobbi Brown,41,Skin Full Cover Concealer,100974,Almond Shade,#b17752,177,119,82,55.228,18.601,29.467,6
1010,Bobbi Brown,41,Skin Full Cover Concealer,100975,Golden Shade,#985f3a,152,95,58,45.861,19.448,30.582,7
1010,Bobbi Brown,41,Skin Full Cover Concealer,100976,Honey Shade,#b87d52,184,125,82,57.529,18.211,32.537,6
1010,Bobbi Brown,41,Skin Full Cover Concealer,100977,Warm Honey Shade,#E1B882,225,184,130,77.222,7.697,32.964,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100978,Warm Natural Shade,#b67e5a,182,126,90,57.662,17.537,28.247,6
1010,Bobbi Brown,41,Skin Full Cover Concealer,100979,Natural Shade,#cc936c,204,147,108,65.584,16.823,29.101,6
1010,Bobbi Brown,41,Skin Full Cover Concealer,100980,Natural Tan Shade,#be8a66,190,138,102,61.728,15.4,27.056,6
1010,Bobbi Brown,41,Skin Full Cover Concealer,100981,Warm Beige Shade,#d9a787,217,167,135,72.322,14.147,23.637,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100982,Cool Beige Shade,#e8c29d,232,194,157,80.836,8.293,23.677,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100983,Beige Shade,#e2bc9c,226,188,156,78.774,9.024,21.292,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100984,Warm Sand Shade,#d8ad8c,216,173,140,73.792,11.125,22.912,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100985,Cool Sand Shade,#eac3ac,234,195,172,81.567,10.486,16.743,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100986,Cool Ivory Shade,#d7ad96,215,173,150,73.893,12.004,17.618,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100987,Sand Shade,#f1caae,241,202,174,83.966,9.71,19.122,5
1010,Bobbi Brown,41,Skin Full Cover Concealer,100988,Warm Ivory Shade,#ffe2d0,255,226,208,91.778,7.17,12.435,2
1010,Bobbi Brown,41,Skin Full Cover Concealer,100989,Ivory Shade,#f9e2cd,249,226,205,91.208,4.573,13.119,3
1010,Bobbi Brown,41,Skin Full Cover Concealer,100990,Porcelain Shade,#fdddc7,253,221,199,90.193,7.718,14.862,3
1010,Bobbi Brown,51,Skin Concealer Stick,100991,Cool Espresso Shade,#462b1a,70,43,26,20.458,10.397,16.137,8
1010,Bobbi Brown,51,Skin Concealer Stick,100992,Espresso Shade,#7e5340,126,83,64,39.569,15.58,18.423,7
1010,Bobbi Brown,51,Skin Concealer Stick,100993,Chestnut Shade,#8b503e,139,80,62,40.533,22.787,21.22,7
1010,Bobbi Brown,51,Skin Concealer Stick,100994,Walnut Shade,#b97c5d,185,124,93,57.58,20.19,26.536,6
1010,Bobbi Brown,51,Skin Concealer Stick,100995,Almond Shade,#b27864,178,120,100,55.907,20.264,20.2,6
1010,Bobbi Brown,51,Skin Concealer Stick,100996,Golden Shade,#cc8f70,204,143,112,64.687,19.416,25.728,6
1010,Bobbi Brown,51,Skin Concealer Stick,100997,Warm Honey Shade,#dea37d,222,163,125,71.695,17.176,28.292,5
1010,Bobbi Brown,51,Skin Concealer Stick,100998,Honey Shade,#e4ae77,228,174,119,74.888,13.105,35.76,5
1010,Bobbi Brown,51,Skin Concealer Stick,100999,Warm Natural Shade,#e8b37d,232,179,125,76.606,12.642,34.913,5
1010,Bobbi Brown,51,Skin Concealer Stick,101000,Natural Tan Shade,#dfab7b,223,171,123,73.705,13.082,32.023,5
1010,Bobbi Brown,51,Skin Concealer Stick,101001,Natural Shade,#efb079,239,176,121,76.548,16.662,37.072,5
1010,Bobbi Brown,51,Skin Concealer Stick,101002,Warm Beige Shade,#e8bd88,232,189,136,79.231,8.488,32.584,5
1010,Bobbi Brown,51,Skin Concealer Stick,101003,Beige Shade,#f3c69f,243,198,159,82.886,10.671,25.583,5
1010,Bobbi Brown,51,Skin Concealer Stick,101004,Cool Sand Shade,#ebc199,235,193,153,80.797,9.489,25.785,5
1010,Bobbi Brown,51,Skin Concealer Stick,101005,Sand Shade,#ecc292,236,194,146,81.013,8.538,29.776,5
1010,Bobbi Brown,51,Skin Concealer Stick,101006,Warm Ivory Shade,#e9c7ac,233,199,172,82.46,8.005,17.975,5
1010,Bobbi Brown,51,Skin Concealer Stick,101007,Ivory Shade,#edcfb6,237,207,182,85.001,6.699,16.286,4
1010,Bobbi Brown,51,Skin Concealer Stick,101008,Porcelain Shade,#e8c5a9,232,197,169,81.813,8.273,18.655,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101009,Honey Shade,#D59A74,213,154,116,68.402,17.484,28.631,6
1010,Bobbi Brown,52,Intensive Serum Concealer,101010,Almond Shade,#bb885b,187,136,91,60.72,14.173,31.72,6
1010,Bobbi Brown,52,Intensive Serum Concealer,101011,Beige Shade,#e2bc91,226,188,145,78.567,7.665,26.862,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101012,Ivory Shade,#ecd0b5,236,208,181,85.14,5.665,16.996,4
1010,Bobbi Brown,52,Intensive Serum Concealer,101013,Warm Ivory Shade,#edd0b6,237,208,182,85.248,6.177,16.633,4
1010,Bobbi Brown,52,Intensive Serum Concealer,101014,Sand Shade,#e5bf97,229,191,151,79.702,7.973,25.266,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101015,Cool Sand Shade,#eac7a8,234,199,168,82.469,7.845,20.124,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101016,Warm Honey Shade,#dfaf80,223,175,128,74.767,11.467,30.763,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101017,Porcelain Shade,#ebd9c7,235,217,199,87.685,3.281,11.095,2
1010,Bobbi Brown,52,Intensive Serum Concealer,101018,Natural Shade,#d3a77e,211,167,126,71.551,10.724,27.357,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101019,Warm Natural Shade,#e4b993,228,185,147,78.052,10.273,25.137,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101020,Warm Beige Shade,#E7B88F,231,184,143,78.025,11.509,27.277,5
1010,Bobbi Brown,52,Intensive Serum Concealer,101021,Natural Tan Shade,#dbb38a,219,179,138,75.536,8.86,26.393,5
1011,Burt's Bees,53,Mattifying Powder Foundation,101022,1105 Bare,#dbbd91,219,189,145,78.17,4.397,26.216,5
1011,Burt's Bees,53,Mattifying Powder Foundation,101023,1110 Vanilla,#d8bb8e,216,187,142,77.337,3.91,26.637,5
1011,Burt's Bees,53,Mattifying Powder Foundation,101024,1115 Sand,#dbbc8d,219,188,141,77.846,4.44,27.898,5
1011,Burt's Bees,53,Mattifying Powder Foundation,101025,1120 Bamboo,#ceaf83,206,175,131,73.169,5.003,26.746,5
1011,Burt's Bees,53,Mattifying Powder Foundation,101026,1125 Almond,#bb966d,187,150,109,64.55,8.294,26.862,6
1011,Burt's Bees,53,Mattifying Powder Foundation,101027,1130 Nutmeg,#ba9469,186,148,105,63.868,8.538,28.131,6
1012,caliray,54,Freedoming Skin Tint,101028,the 1 (very light with neutral undertone),#f8e2d1,248,226,209,91.213,4.818,11.029,2
1012,caliray,54,Freedoming Skin Tint,101029,the 2 (very light with warm undertone),#f5d9c2,245,217,194,88.417,6.155,14.875,4
1012,caliray,54,Freedoming Skin Tint,101030,the 3 (light with a neutral undertone),#f4d2b9,244,210,185,86.42,8.147,16.784,4
1012,caliray,54,Freedoming Skin Tint,101031,the 4 (light with a warm undertone),#f4d1b9,244,209,185,86.175,8.668,16.441,4
1012,caliray,54,Freedoming Skin Tint,101032,the 5 (light medium with a neutral warm undertone),#f8cfa9,248,207,169,85.73,9.105,24.288,5
1012,caliray,54,Freedoming Skin Tint,101033,the 6 (light medium with a warm undertone),#edc8a3,237,200,163,82.892,7.816,23.392,5
1012,caliray,54,Freedoming Skin Tint,101034,the 8 (medium with a warm undertone),#e7b78a,231,183,138,77.693,11.478,29.482,5
1012,caliray,54,Freedoming Skin Tint,101035,the 10 (medium with a warm neutral undertone),#c39367,195,147,103,64.524,12.615,30.252,6
1012,caliray,54,Freedoming Skin Tint,101036,the 12 (medium with a very warm undertone),#b58150,181,129,80,58.137,14.537,34.296,6
1012,caliray,54,Freedoming Skin Tint,101037,the 14 (medium deep with a warm undertone),#ae6a37,174,106,55,51.364,22.564,39.336,6
1012,caliray,54,Freedoming Skin Tint,101038,the 15 (medium deep with a neutral undertone),#946037,148,96,55,45.55,16.883,31.753,7
1012,caliray,54,Freedoming Skin Tint,101039,the 16 (deep with a warm undertone),#89532f,137,83,47,40.753,18.948,30.187,7
1012,caliray,54,Freedoming Skin Tint,101040,the 17 (deep with a neutral undertone),#82603d,130,96,61,43.432,9.33,25.274,7
1012,caliray,54,Freedoming Skin Tint,101041,the 18 (very deep with a warm undertone),#774212,119,66,18,33.696,19.175,36.89,7
1012,caliray,54,Freedoming Skin Tint,101042,the 20 (very deep with a neutral undertone),#623b2a,98,59,42,29.139,15.208,17.702,8
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101043,Dawn fair with pink undertones (cool),#fbcccc,251,204,204,86.035,16.567,6.275,2
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101044,Pale Sun light with yellow undertones (Warm),#f9e4b9,249,228,185,91.293,0.726,23.621,4
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101045,Sunlight light medium with peach undertone (Neutral),#ffd5ba,255,213,186,88.159,10.8,18.837,4
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101046,Radiant light medium with pink undertone (cool),#fcc2a4,252,194,164,82.893,16.807,23.096,5
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101047,Golden Hour light with golden undertones (Warm),#efc8ac,239,200,172,83.252,9.74,19.161,5
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101048,Warm Sunglow medium with peach undertones (Warm),#fac2a8,250,194,168,82.773,16.532,20.779,5
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101049,Cool Sunrise medium with cool undertones (cool),#f7ccbf,247,204,191,85.364,13.225,12.163,2
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101050,Glowy Rays tan with golden undertones (Warm),#f6ba82,246,186,130,79.799,15.025,36.711,5
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101051,Daybreak tan with cool undertones (cool),#eba187,235,161,135,72.829,24.423,24.649,5
1012,caliray,55,Hideaway Brightening + Hydrating Under Eye Color Corrector Concealer,101052,Sunset deep with peach undertones (Warm),#d87948,216,121,72,60.555,32.875,42.467,6
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101053,B10,#dab193,218,177,147,75.113,10.635,20.971,5
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101054,BR12,#dfb29b,223,178,155,76.006,13.062,17.96,5
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101055,B20,#d2ac8f,210,172,143,73.018,9.685,20.134,5
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101056,BD21,#d3af94,211,175,148,73.964,9.116,18.742,5
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101057,B30,#cfae93,207,174,147,73.315,7.967,18.328,5
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101058,B40,#c49778,196,151,120,65.925,12.687,22.82,6
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101059,B50,#bb9079,187,144,121,63.254,13.036,18.478,6
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101060,B60,#b28361,178,131,97,58.567,13.778,25.437,6
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101061,B70,#b07d5b,176,125,91,56.737,15.676,26.356,6
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101062,B80,#95623a,149,98,58,46.22,16.402,30.922,7
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101063,BD91,#8a5733,138,87,51,41.938,17.356,29.369,7
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101064,B110,#865236,134,82,54,40.197,18.744,25.402,7
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101065,BD121,#82533a,130,83,58,39.98,16.74,22.656,7
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101066,BR132,#7e492f,126,73,47,36.756,19.903,25.036,7
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101067,BR152,#6d3d23,109,61,35,31.139,18.456,24.816,8
1013,CHANEL,56,LES BEIGES Water-Fresh Complexion Touch,101068,BR172,#633525,99,53,37,27.663,18.884,19.019,8
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101069,"BD01 Fair shade, golden undertone",#fbd7bc,251,215,188,88.325,8.552,17.967,4
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101070,"BR02 Fair shade, rosy undertone",#fdd4bb,253,212,187,87.756,10.712,17.723,4
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101071,"B10 Light shade, Neutral undertone",#fdd1b3,253,209,179,86.869,11.216,20.687,4
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101072,"BD11 Light shade, golden undertone",#edc19b,237,193,155,81.023,10.503,25.067,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101073,"BR12 Light shade, rosy undertone",#ecbba1,236,187,161,79.585,14.025,19.888,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101074,"B20 Light-medium shade, Neutral undertone",#f8ccad,248,204,173,85.079,11.171,21.291,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101075,"BD21 Light-medium shade, golden undertone",#edbf9b,237,191,155,80.535,11.556,24.404,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101076,"BR22 Light-medium shade, rosy undertone",#efc2b1,239,194,177,81.898,13.568,14.607,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101077,"B30 Medium shade, Neutral undertone",#ecbc9b,236,188,155,79.709,12.753,23.261,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101078,"BD31 Medium shade, golden undertone",#edbf98,237,191,152,80.48,11.198,25.917,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101079,"BR32 Medium shade, rosey undertone",#f3c8ab,243,200,171,83.603,11.118,20.233,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101080,"B40 Intense medium shade, Neutral undertone",#e1b08f,225,176,143,75.478,13.412,23.736,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101081,"BD41 Medium shade, golden undertone",#daa37b,218,163,123,71.236,15.364,28.684,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101082,"B50 Dark-medium shade, Neutral undertone",#dda87d,221,168,125,72.8,14.092,29.732,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101083,"BD51 Medium plus shade, golden undertone",#ce9a72,206,154,114,67.613,14.439,28.538,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101084,"B60 Intense dark-medium shade, Neutral underonte",#daa27b,218,162,123,70.994,15.903,28.364,5
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101085,"BD61 Intense medium shade, golden undertone",#ce9266,206,146,102,65.468,17.61,32.247,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101086,"B70 Very intense dark-medium shade, Neutral undertone",#cb956d,203,149,109,65.98,15.423,29.052,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101087,"BD71 Dark-medium shade, golden undertone",#c5895c,197,137,92,62.114,17.902,33.177,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101088,"B80 Light-deep shade, Neutral undertone",#bc8a64,188,138,100,61.473,14.365,27.784,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101089,"B90 Deep shade, Neutral undertone",#b97e56,185,126,86,57.951,18.426,30.9,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101090,"BD91 Light-deep shade, golden undertone",#c79167,199,145,103,64.463,15.367,30.258,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101091,"B110 Deep plus shade, Neutral undertone",#b07345,176,115,69,53.945,19.34,34.987,6
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101092,"BD121 Medium-deep shade, golden undertone",#98603a,152,96,58,46.107,18.874,30.878,7
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101093,"BD141 Very intense deep shade, golden undertone",#895437,137,84,55,41.114,18.984,26.043,7
1013,CHANEL,57,LE CORRECTEUR DE CHANEL Longwear Concealer,101094,"BR152 Dark-deep shade, red undertone",#7c4e30,124,78,48,37.749,16.126,25.597,7
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101095,"BD01 Fair shade, rosy undertone",#ffdac1,255,218,193,89.512,9.158,17.066,4
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101096,"B10 Light shade, Neutral undertone",#ffd1b0,255,209,176,86.996,11.585,22.463,4
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101097,"BD11 Light shade, golden undertone",#f2cbae,242,203,174,84.301,9.563,19.602,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101098,"BR12 Light shade, rosy undertone",#fac8af,250,200,175,84.344,14.269,19.247,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101099,"B20 Light-medium shade, Neutral undertone",#edbc9e,237,188,158,79.865,13.504,21.891,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101100,"BD21 Light-medium shade, golden undertone",#f1be9b,241,190,155,80.681,13.626,24.666,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101101,"BR22 Light-medium shade, rosy undertone",#ebb49a,235,180,154,77.662,16.483,20.973,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101102,"B30 Medium shade, Neutral undertone",#ecb18b,236,177,139,76.766,16.739,27.805,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101103,"BD31 Medium shade, golden undertone",#ecb48b,236,180,139,77.485,15.148,28.764,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101104,"BR32 Medium shade, rosey undertone",#eab194,234,177,148,76.726,16.974,22.898,5
1013,CHANEL,58,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Foundation,101105,"B40 Intense medium shade, Neutral undertone",#e7a583,231,165,131,73.246,20.305,27.296,5
